Created Date,Cut Off At,Fakultas Text,Fakultas Tujuan Text,Id,Jenis Program Text,Jenjang,Jk,Nama Mhs,Negara Tujuan Text,Nim,Prodi Text,Tgl Mulai,Tgl Selesai,Tipe Text,Univ Tujuan Text,Verified
2022-01-19 11:25:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,15157,Conference/Seminar Workshop,S2,,Sanju Dzul Renzi Tan ,Malaysia,1530191020,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2021-06-17,2021-06-17,PT,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,Ya
2021-11-03 12:18:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15046,Exchange Program,Profesi,,Jihan Chotimah Lesta BAHAR ,Switzerland,0430690520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-09-23 10:26:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,National Chiao Tung University,13257,,S1,,Bayna HANIFAH Winarno LUKITAARIBOWO ,Taiwan,0330640815,KIMIA,2019-07-15,2019-08-31,PT,National Chiao Tung University,Ya
2019-08-21 16:41:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Fakultas Ekonomi,12617,,S1,,Akhmad Qurota Dienanta Mulya ,Malaysia,0330610418,EKONOMI ISLAM,2019-09-10,2020-01-19,FT,International Islamic University Malaysia (IIUM),Ya
2021-10-30 14:11:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Department of Shariah & Economics,15557,Exchange Program,S1,,Akhmad Qurota Dienanta Mulya ,Malaysia,0330610418,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Academy of Islamic Studies,Ya
2019-06-15 16:20:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11737,,S1,,Akhmad Qurota Dienanta Mulya ,Malaysia,0330610418,EKONOMI ISLAM,2019-08-01,2019-12-31,FT,University of Malaya,Ya
2022-12-16 21:20:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8220,Conference/Seminar Workshop,Spesialis,,Angel Rofiqoh Pamelia Fadzilla ,Taiwan,0663060120,ILMU ANESTESI,2022-03-08,2022-03-08,PT,china medical university-unair,Ya
2019-09-26 13:33:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,12936,Conference/Seminar Workshop,S1,,HAYYI Trisady Selvan Adna ,Malaysia,0330120717,ILMU HUBUNGAN INTERNASIONAL,2019-09-09,2019-09-15,PT,University of Malaya,Ya
2018-08-27 08:02:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Tokyo Jepang,10889,,S1,,Zea Alawiyah Puspitaningtyas Angembani ,Japan,0330790816,KIMIA,2018-07-24,2018-07-29,PT,Tokyo Jepang,Ya
2016-09-01 02:12:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,-,9142,,S1,,Ayu Chusna Ananta Siregar ,United Kingdom,0330320314,ILMU HUKUM,2016-02-26,2016-02-28,PT,United Nations University,Ya
2017-08-16 10:06:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,9945,,S1,,Ayu Chusna Ananta Siregar ,Netherlands,0330320314,ILMU HUKUM,2016-02-27,2016-03-08,PT,United Nations University,Ya
2017-08-22 10:32:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,9946,,S1,,Ayu Chusna Ananta Siregar ,Singapore,0330320314,ILMU HUKUM,2017-06-30,2017-07-05,PT,National University of Singapore,Ya
2018-07-18 03:06:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,-,11004,,S2,,Cahyo Cahyati HAPSARI Sumakul ,Morocco,0530520318,KENOTARIATAN,2017-11-16,2017-11-19,PT,-,Ya
2022-12-14 16:27:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8333,Exchange Program,S1,,HAMDANAS PINGKAN Ardhyantara Srihastuti ,Thailand,0332600619,KEDOKTERAN HEWAN,2022-09-02,2022-12-02,FT,Chulalongkorn University,Ya
2019-07-08 14:14:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,12771,,S1,,Dzikrina Sofyan Benita Prastyaningtyas ,Indonesia,0331360517,FARMASI,2019-07-06,2019-07-13,PT,Bandung Institute of Technology (ITB),Ya
2023-01-04 14:27:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,7901,Exchange Program,Profesi,,YOGI Karin Cong Prastica ,Switzerland,0430890521,PENDIDIKAN PROFESI APOTEKER,2022-02-27,2022-02-27,PT,Massive Open Online Course (MOOC) World Health Organization (WHO) ??? Covid-19 Vaccine Specific-resources,Ya
2018-08-27 09:43:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,10970,,S1,,Rohmah Farizah Prayogo Patamani ,Japan,0331360517,FARMASI,2018-08-17,2018-08-24,PT,Showa University,Ya
2019-01-07 08:58:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,11116,,S1,,Rohmah Farizah Prayogo Patamani ,Malaysia,0331360517,FARMASI,2018-12-12,2018-12-16,PT,Management & Science University (MSU),Ya
2019-06-14 11:25:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,11921,,S1,,Rohmah Farizah Prayogo Patamani ,Malaysia,0331360517,FARMASI,2019-05-08,2019-05-08,PT,Management & Science University (MSU),Ya
2022-12-06 16:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8653,Conference/Seminar Workshop,Profesi,,Nathania Chotimah Fachrudin Aziza ,Indonesia,0430330221,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-11-16 12:49:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,15338,Exchange Program,S1,,Rifdah Kah Faulina Dawanis ,Mongolia,0331200419,AKUNTANSI,2021-09-25,2021-10-03,PT,Mandakh University,Ya
2018-05-16 04:45:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,10430,,S1,,Satrya Rachel Shafannisa Famara ,Hungary,0330150114,KEDOKTERAN,2018-02-01,2018-02-28,PT,,Ya
2021-11-03 12:53:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14985,Exchange Program,Profesi,,Renata WIRAYUDHA Kusumawardhani ABDUL ,Switzerland,0431130520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-10-04 13:49:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12469,Conference/Seminar Workshop,S2,,Anggana Sabilah PREVIAN Angelia ,Malaysia,0530190418,SAINS MANAJEMEN,2019-10-23,2019-10-26,PT,Tunku Abdul Rahman University College,Ya
2019-03-20 15:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12257,,S1,,Fernanti Septianda HENDRY Kuntari ,Thailand,0331370116,KEDOKTERAN,2019-01-01,2019-01-31,PT,Mahidol University,Ya
2020-10-21 12:01:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,13364,Short Program,S1,,Shevierra Lay Alfia PARTHA ,"Palestinian Territory, Occupied",0331040319,ILMU HUKUM,2020-09-10,2020-09-10,PT,Hebron University,Ya
2017-08-16 10:48:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,9677,,S1,,Setyo Nurti Azaria Susetyo ,"Korea, South",0331140513,FARMASI,2017-07-22,2017-07-23,PT,-,Ya
2018-10-23 19:35:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,Destinational Resources Johar,11420,,D3,,LATISSA Tessia DEWANUGRAHA Desy ,Malaysia,1130461515,MANAJEMEN PERHOTELAN,2018-02-05,2019-07-31,FT,Destinational Resources Johar,Ya
2019-03-12 17:10:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,-,11249,,D3,,Diandra TARA Fitrananda AZIZ ,Malaysia,1130181516,PARAMEDIK VETERINER,2019-04-15,2019-07-16,FT,Myternak Trading,Ya
2019-04-25 10:50:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,Myternak Trading Farms,12143,,D3,,Diandra TARA Fitrananda AZIZ ,Malaysia,1130181516,PARAMEDIK VETERINER,2019-04-15,2019-07-16,FT,Myternak Trading Farms,Ya
2019-01-26 16:14:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11702,,S1,,FITRIYAH SUSI Iman Purba ,Malaysia,0310750414,EKONOMI ISLAM,2018-10-14,2018-10-21,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2022-12-23 13:56:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,7971,Exchange Program,S1,,Firyal Mulyawan Purnamasari Sena ,Malaysia,0331200519,FARMASI,2022-12-12,2022-12-24,PT,Management and Science University,Ya
2019-07-12 09:32:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12606,,S2,,Sadida Septioning Andaa Rotua ,Malaysia,1530601018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2020-01-30 11:43:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Griffith University,13766,Exchange Program,S3,,Leila Wardhani Charyadie Suma ,Australia,1873281016,KESEHATAN MASYARAKAT,2019-10-29,2019-10-31,PT,Griffith University,Ya
2019-06-24 14:19:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,11973,,S1,,Oky Alkahfi Alwi Djaya ,Malaysia,0330170717,ADMINISTRASI PUBLIK,2019-04-24,2019-05-02,PT,KBRI Kualalumpur,Ya
2016-11-02 15:15:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Centre For Islamic Development Managemen Studies (ISDEV),9130,,S3,,Alchamdani Rissa Shamad Zhafira ,Malaysia,0773010915,ILMU EKONOMI ISLAM,2016-10-16,2016-08-10,PT,Universiti Sains Malaysia,Ya
2016-11-02 15:17:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Centre For Islamic Development Managemen Studies (ISDEV),9131,,S3,,Alchamdani Rissa Shamad Zhafira ,Malaysia,0773010915,ILMU EKONOMI ISLAM,2016-10-16,2016-10-20,PT,Universiti Sains Malaysia,Ya
2021-10-29 17:34:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15437,Exchange Program,S1,,Agna Ali Mafaza Athiyyah ,Malaysia,0330690419,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2022-10-31 10:41:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academic of Islamic Studies,8505,Exchange Program,S1,,Agna Ali Mafaza Athiyyah ,Malaysia,0330690419,EKONOMI ISLAM,2022-10-16,2022-10-23,PT,University of Malaya,Ya
2021-03-26 17:26:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,india,14396,Participation in Consortium,Spesialis,,Arsasti CROSS Pusparina Kamal ,India,0363050219,ILMU KONSERVASI GIGI,2020-09-24,2020-09-26,PT,"National Institute of Design, India",Ya
2019-07-12 09:23:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12679,,S2,,Rival WISNU Widyaningsih Bahrir ,Malaysia,1530181018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2022-12-06 16:46:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8714,Conference/Seminar Workshop,Profesi,,Varadyra Anugrahani Baqiuddin RANGGA ,Indonesia,0430620220,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2020-02-03 15:30:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,malaysia,13615,Exchange Program,S1,,Windi Fakhrusy Arum RAMADANI ,Malaysia,1332271017,KESEHATAN MASYARAKAT,2019-10-13,2019-10-15,PT,Universiti Teknologi Malaysia,Ya
2018-04-16 03:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,10569,,S1,,Pandhu Rosalia Nugrahani Marisa ,Japan,0330550215,KEDOKTERAN GIGI,2018-03-14,2018-03-23,PT,Niigata University,Ya
2018-09-10 07:58:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,10570,,S1,,Pandhu Rosalia Nugrahani Marisa ,Japan,0330550215,KEDOKTERAN GIGI,2018-03-15,2018-03-23,PT,Niigata University,Ya
2021-10-30 15:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Department of Shariah & Economics,15293,Exchange Program,S1,,DENY CAHYANA Suhartono Choiriyah ,Malaysia,0330590420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Academy of Islamic Studies,Ya
2019-06-17 19:40:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,11981,,S1,,Purwati Seconda A/p DESTIANSYAH ,Thailand,1330361217,BAHASA DAN SASTRA INDONESIA,2019-06-15,2019-06-21,PT,-,Ya
2019-03-26 13:36:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12400,,S1,,Tsalis WINARKO Pramestya Zanzabela ,Malaysia,0331660315,ILMU HUKUM,2019-03-02,2019-07-15,FT,Universiti Teknologi MARA (UiTM),Ya
2017-08-25 14:02:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9641,,S1,,Ivo Meurah Dewayani Lanang ,Singapore,0330240713,ILMU HUBUNGAN INTERNASIONAL,2017-06-28,2017-07-04,PT,National University of Singapore (NUS),Ya
2018-09-10 08:49:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,10825,,Spesialis,,Kalista Athiyyah BAHAR Sesaria ,Thailand,0363170216,ILMU KONSERVASI GIGI,2018-06-05,2018-06-10,PT,Mahidol University,Ya
2017-11-06 08:58:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Faculty of Econimics and Business,10113,,S1,,Lim Christiawan Desak Butsainah ,Brunei Darussalam,0331510415,EKONOMI PEMBANGUNAN,2017-10-30,2017-11-03,PT,Brunel University,Ya
2017-12-12 09:54:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi dan Bisnis,10680,,S1,,Lim Christiawan Desak Butsainah ,Brunei Darussalam,0331510415,EKONOMI PEMBANGUNAN,2017-10-30,2017-11-03,PT,Universiti Brunei Darussalam (UBD),Ya
2018-09-10 17:22:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11494,,S1,,Lim Christiawan Desak Butsainah ,Thailand,0331510415,EKONOMI PEMBANGUNAN,2018-03-07,2018-03-12,PT,Asia Center Bangkok,Ya
2018-09-10 14:44:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11495,,S1,,Lim Christiawan Desak Butsainah ,Philippines,0331510415,EKONOMI PEMBANGUNAN,2018-09-13,2018-09-17,PT,Philippine Normal University,Ya
2019-10-04 12:53:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,Fakulti Perubatan,12667,Exchange Program,S2,,Aldillah Ikhlash Alfian Sanjaya ,Malaysia,1530101318,KEPERAWATAN,2019-09-17,2019-09-27,PT,Universiti Malaya,Ya
2019-07-12 09:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12605,,S2,,William Kartiningsih Tsania Awang ,Malaysia,1530591018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2023-02-01 14:05:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,7948,Research Training/Fellowship,S3,,Yenny Dzakir Praditya Charis ,Netherlands,0173190321,ILMU HUKUM,2023-01-04,2023-01-27,PT,Maastricht University,Ya
2016-05-26 16:40:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,Vietnamese Youth Friendship Program (IVYFP) 2016,9080,,S2,,Beatrice Lusia Faizah ARTENIA ,Vietnam,0530260915,PENGEMBANGAN SUMBER DAYA MANUSIA,2016-03-20,2016-03-26,PT,Vietnamese Youth Friendship Program (IVYFP) 2016,Ya
2016-11-02 14:12:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,Faculty of Arts and Social Sciences,9081,,S2,,Beatrice Lusia Faizah ARTENIA ,Malaysia,0530260915,PENGEMBANGAN SUMBER DAYA MANUSIA,2016-08-16,2016-08-18,PT,University of Malaya,Ya
2021-10-27 20:59:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,MINEC MegaGen International Network and Clinical Research,14638,Conference/Seminar Workshop,Spesialis,,Madya Zahara Prastica GRATHIMA ,United Kingdom,0563030218,PERIODONSIA,2021-05-01,2021-05-01,PT,MINEC MegaGen International Network and Clinical Research,Ya
2017-10-19 09:35:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,10033,,S1,,Danty Nurrosyida Laksana Venugopal ,Thailand,0330080515,FARMASI,2017-07-21,2017-07-27,PT,Chulalongkorn University,Ya
2018-08-27 09:41:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,10531,,S1,,Danty Nurrosyida Laksana Venugopal ,Japan,0330080515,FARMASI,2018-08-17,2018-08-24,PT,Showa University,Ya
2019-08-21 15:36:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Fakultas Ekonomi,12688,,S1,,Halimah Anjalika Maulidia Geraldo ,Malaysia,0332050417,AKUNTANSI,2019-08-26,2019-08-29,PT,Universiti Utara Malaysia,Ya
2019-01-26 15:50:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11145,,S1,,Halimah Anjalika Maulidia Geraldo ,Malaysia,0332050417,AKUNTANSI,2018-10-16,2018-10-19,PT,Universiti Kuala Lumpur Malaysia,Ya
2017-12-04 21:30:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Bedah Plastik Rekonstruksi & Estetik,10322,,Spesialis,,Eduardo Arissaputra Arnando Ylma ,Singapore,0463040112,BEDAH PLASTIK REKONSTRUKSI DAN ESTETIK,2017-04-10,2017-04-13,PT,,Ya
2019-03-12 11:35:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,-,11076,,D3,,Yudhistira Atsiilah Lutfita Rahmi ,Philippines,1130481517,SISTEM INFORMASI,2019-02-09,2019-03-10,PT,Mindoro State College,Ya
2019-04-25 10:58:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,"Victoria, Oriental Mimdoro, Filipina",11878,,D3,,Yudhistira Atsiilah Lutfita Rahmi ,Philippines,1130481517,SISTEM INFORMASI,2019-02-09,2019-03-10,PT,SEAMEO,Ya
2022-01-05 14:55:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Institute of Molecular Biosciences,15343,Internship,S1,,Dorothy IRSAYANTO Suharto Zainu ,Thailand,0330410119,KEBIDANAN,2022-01-30,2022-02-19,PT,Mahidol University,Ya
2018-09-10 20:07:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,11706,,S1,,Reninditha KHAIRIA Balti Yaqin ,Japan,1330011214,STUDI KEJEPANGAN,2018-04-01,2019-03-31,FT,Hotel New Akan Hokkaido,Ya
2022-09-22 14:18:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Faculty of Arts and Social Sciences and the Faculty of Business and Economics,8861,Exchange Program,S1,,Ellisia Widyawati Qoid Rochim ,Malaysia,0330930420,MANAJEMEN,2022-08-14,2022-08-21,PT,University of Malaya,Ya
2022-12-14 13:28:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,kedokteran hewan,8292,Participation in Consortium,S2,,Khen NABILLA Hananya Setiosoputro ,Japan,0530040621,AGRIBISNIS VETERINER,2022-02-12,2022-02-15,PT,Yamaguchi University,Ya
2022-10-27 09:27:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8533,Short Program,S2,,Khen NABILLA Hananya Setiosoputro ,Japan,0530040621,AGRIBISNIS VETERINER,2022-08-01,2022-08-02,PT,Yamaguchi University,Ya
2022-06-21 21:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,School of Veterinary Medicine,9038,Exchange Program,S2,,Khen NABILLA Hananya Setiosoputro ,Japan,0530040621,AGRIBISNIS VETERINER,2022-02-11,2022-02-11,PT,Yamaguchi University,Ya
2022-01-14 16:07:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,15419,Conference/Seminar Workshop,S2,,An Gunarta Johar A'yunin ,Malaysia,1530241019,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2021-06-17,2021-06-17,PT,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,Ya
2019-04-10 23:13:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,Fakulti perubatan,11768,,S2,,Satwiko VITO Lesmana Mazlan ,Malaysia,1530031318,KEPERAWATAN,2019-05-06,2019-05-17,PT,University of Malaya,Ya
2017-07-21 09:40:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,FISIP,9585,,S1,,Yuannita FATHONAH Kai Faza ,Indonesia,0120190709,ILMU HUBUNGAN INTERNASIONAL,2017-07-04,2017-07-10,PT,Universitas Gadjah Mada,Ya
2017-07-21 09:39:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9524,,S1,,Yuannita FATHONAH Kai Faza ,Vietnam,0120190709,ILMU HUBUNGAN INTERNASIONAL,2017-07-06,2017-07-16,PT,Vietnam National University,Ya
2021-03-26 17:01:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,india,14663,Participation in Consortium,Spesialis,,Dissa JERY Hilna Budiman ,India,0363140218,ILMU KONSERVASI GIGI,2020-09-24,2020-09-26,PT,"National Institute of Design, India",Ya
2019-05-08 09:57:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,11808,,Spesialis,,Dissa JERY Hilna Budiman ,Thailand,0363140218,ILMU KONSERVASI GIGI,2019-04-30,2019-05-04,PT,Mahidol University,Ya
2017-10-31 10:30:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,10285,,Spesialis,,Gina Kirana Hulu Rizma ,Japan,0463080216,GIZI,2017-10-20,2017-11-03,PT,Hiroshima University,Ya
2019-01-26 15:37:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11098,,S1,,M Darmawan HENDRI Aini ,Malaysia,0331220417,AKUNTANSI,2018-10-16,2018-10-19,PT,Universiti Kuala Lumpur Malaysia,Ya
2019-06-15 14:19:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,12377,,S1,,Rahmadanty RENGGANIS Albana PERMATASARI ,Singapore,0332430415,AKUNTANSI,2019-05-22,2019-05-24,PT,Town Hall Link Jurong Hotel,Ya
2022-12-07 13:05:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8769,Conference/Seminar Workshop,S1,,Larasati Danisa Bajrey Diba ,Indonesia,0331000219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2017-05-26 10:42:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,no data,9226,,S1,,Ovin Alodia Adriansyah S.P. ,Czech Republic,0310320714,ILMU KOMUNIKASI,2017-07-16,2017-07-21,PT,Praha,Ya
2017-08-25 13:28:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9806,,S1,,Ovin Alodia Adriansyah S.P. ,Czech Republic,0310320714,ILMU KOMUNIKASI,2017-07-16,2017-07-21,PT,Prague International Youth Leadership Conference 34th,Ya
2017-10-05 10:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Faculty of Veterinary Medicine,10093,,S1,,Biandro Palupi Hutauruk Sabbakha ,United States,0330730615,KEDOKTERAN HEWAN,2017-10-16,2017-10-22,PT,Chulalongkorn University,Ya
2017-10-05 10:17:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Faculty of Veterinary Medicine,10094,,S1,,Biandro Palupi Hutauruk Sabbakha ,United Kingdom,0330730615,KEDOKTERAN HEWAN,2017-10-16,2017-10-22,PT,University of London,Ya
2018-05-16 04:50:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,10532,,S1,,Fahima Yustianjarnimas ABIDAH Zhafira ,Thailand,0330050115,KEDOKTERAN,2018-03-16,2018-03-18,PT,Mahidol University,Ya
2019-12-19 16:16:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,International Model United Nations,14013,Conference/Seminar Workshop,S1,,FAHSYAH ISMIWATI NURAFALI Wisnu ,Malaysia,1330561116,PSIKOLOGI,2019-11-22,2019-11-24,PT,United Nations University,Ya
2019-09-14 14:30:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,13043,,S1,,Adindalia Devani SUMINARING Latifah ,Malaysia,0331600316,ILMU HUKUM,2019-10-10,2019-10-18,PT,Universiti Teknologi MARA (UiTM),Ya
2023-02-06 13:21:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Mahidol University Nakhon Sawan Campus,7955,Exchange Program,S1,,Devy Sabbakha Qibtiyah PRIBADI ,Thailand,0332140419,EKONOMI ISLAM,2023-01-25,2023-02-01,PT,Mahidol University,Ya
2022-10-31 13:40:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academicof Islamic Studies,8570,Exchange Program,S1,,Devy Sabbakha Qibtiyah PRIBADI ,Malaysia,0332140419,EKONOMI ISLAM,2022-10-16,2022-10-23,PT,University of Malta,Ya
2016-08-03 13:34:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,-,9307,,S1,,Nidya Isnomo Arief Rusuldi ,Sri Lanka,1331641013,KESEHATAN MASYARAKAT,2016-07-28,2016-07-29,PT,-,Ya
2022-04-12 10:49:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,52nd APACPH International Conference,15599,Conference/Seminar Workshop,S3,,MAHSINA Aprilya Gautama Andani ,Indonesia,1873221019,KESEHATAN MASYARAKAT,2021-10-27,2022-04-12,FT,52nd APACPH International Conference,Ya
2020-01-30 10:04:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Griffith University,13568,Exchange Program,S3,,Prasherly Mutrikah Rosyidha Almira ,Australia,1873131018,KESEHATAN MASYARAKAT,2019-10-29,2019-10-31,PT,Griffith University,Ya
